# File Name: /shared/data/ui/current_run/Exp15_5.23.2024_u4cs_20240523_170725.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block Serial Number: 2778323082972
# Run Start Date/Time: 2024-05-23 05:06:41 PM EDT
# Run End Date/Time: 2024-05-23 06:41:31 PM EDT
# Run Duration: 94 minutes 49 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-05-23 06:42:41 PM EDT
# Exported On: 2024-05-23 06:42:42 PM EDT
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End"
"1","A1","false","pTRIP Luciferase 0 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2414091302042347","","","17.77911033146983","0.9364688922627503","16.981860024720422","0.3864500541213681","true","0.11421152099801239","true","3","13"
"1","A1","false","pTRIP Luciferase 0 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.6004464310805773","","","29.326880684968856","0.9887854549170614","29.175974923417375","0.15745820488578505","true","0.6546883638693782","true","3","23"
"2","A2","false","pTRIP JAK1 E139K 0 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2432590382910116","","","16.970712694298165","0.9755260166199227","17.08548252193042","0.19523857800170769","true","0.11421152099801239","true","3","13"
"2","A2","false","pTRIP JAK1 E139K 0 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.602417541189802","","","22.37543674112007","0.991108337590137","22.466762099789065","0.13926621431296715","true","0.6546883638693782","true","3","17"
"3","A3","false","pTRIP Luciferase 0 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2510522138761166","","","16.374287181208537","0.9612366360847219","16.624531069568874","0.17941054351756405","true","0.11421152099801239","true","3","12"
"3","A3","false","pTRIP Luciferase 0 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5996590810331714","","","28.891958097212694","0.991384605662807","28.984402641145504","0.099037324874272","true","0.6546883638693782","true","3","23"
"4","A4","false","pTRIP JAK1 E139K 0 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2556955367228744","","","16.774025770651924","0.9611989476369986","16.89859555637565","0.2589023836283223","true","0.11421152099801239","true","3","12"
"4","A4","false","pTRIP JAK1 E139K 0 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.6028641559144063","","","22.292232295652106","0.9917434179430779","22.41440636007104","0.1271031069839934","true","0.6546883638693782","true","3","13"
"5","A5","false","pTRIP Luciferase 100 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2429890859328019","","","16.53207953574146","0.9572079324468294","16.4358628353198","1.1380276539041225","true","0.11421152099801239","true","3","13"
"5","A5","false","pTRIP Luciferase 100 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.6023196373202166","","","28.955255139700775","0.9917865945398198","29.017153397066398","0.06836553649549845","true","0.6546883638693782","true","3","23"
"6","A6","false","pTRIP JAK1 E139K 100 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.25965324079346","","","13.487409323003812","0.37067806503353473","16.56166422872984","1.0349438463108245","true","0.11421152099801239","true","3","10"
"6","A6","false","pTRIP JAK1 E139K 100 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.6015449978104273","","","22.16238357198712","0.9877399271056607","22.290509744861367","0.11568892199129768","true","0.6546883638693782","true","3","14"
"7","A7","false","pTRIP Luciferase 100 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2615451428287312","","","16.30666523732407","0.9446091596296231","16.32039610469433","1.660685737936719","true","0.11421152099801239","true","3","11"
"7","A7","false","pTRIP Luciferase 100 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.6003140722405842","","","28.92116620157909","0.9949753626473207","28.95796098777575","0.035852218597004014","true","0.6546883638693782","true","3","23"
"8","A8","false","pTRIP JAK1 E139K 100 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2627421545666275","","","17.03379157145173","0.9702417821556396","16.49587902986755","1.4063654328055062","true","0.11421152099801239","true","3","13"
"8","A8","false","pTRIP JAK1 E139K 100 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5953275277508505","","","22.755236379771816","0.9927168926036289","22.620678195649152","0.2588997562046061","true","0.6546883638693782","true","3","17"
"9","A9","false","pTRIP Luciferase 10 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2633832247526615","","","16.76601986960624","0.9402415822118502","16.800012127616387","0.4263884542494154","true","0.11421152099801239","true","3","12"
"9","A9","false","pTRIP Luciferase 10 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5987255528847077","","","28.909577087978903","0.9941873296120696","28.977354765353947","0.05874978642126343","true","0.6546883638693782","true","3","22"
"10","A10","false","pTRIP JAK1 E139K 10 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.256417810385716","","","17.20545340073648","0.9638623129741657","17.16235512260008","0.18007188045055222","true","0.11421152099801239","true","3","12"
"10","A10","false","pTRIP JAK1 E139K 10 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5911594714294384","","","22.868396001605674","0.992055024776091","22.89435688558962","0.04852157575155268","true","0.6546883638693782","true","3","15"
"11","A11","false","pTRIP Luciferase 10 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2641018188933437","","","17.12835270548382","0.9552979707396898","16.83699851056351","0.23077191030709765","true","0.11421152099801239","true","3","13"
"11","A11","false","pTRIP Luciferase 10 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.596105088809349","","","29.049146478511332","0.9905532498013232","28.98460202597867","0.08485635295414926","true","0.6546883638693782","true","3","23"
"12","A12","false","pTRIP JAK1 E139K 10 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2534073600350253","","","16.770743561564146","0.9395456245883993","16.843830631309988","0.23738863266158794","true","0.11421152099801239","true","3","13"
"12","A12","false","pTRIP JAK1 E139K 10 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5932234825499911","","","22.452630338716546","0.9894587160213716","22.427371459746933","0.0980294972480176","true","0.6546883638693782","true","3","15"
"13","A13","false","pTRIP JAK1 WT 0 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2553581362574537","","","16.965007187617644","0.9793643473364034","16.96241840344624","0.1674438619448302","true","0.11421152099801239","true","3","12"
"13","A13","false","pTRIP JAK1 WT 0 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.6004482240069087","","","22.168793074438845","0.9905628158450906","22.20300834740962","0.054719244458499995","true","0.6546883638693782","true","3","15"
"14","A14","false","pTRIP JAK1 S700N 0 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2648198778759343","","","14.854306297670117","0.680619614448558","16.728074821670884","0.6992603391682025","true","0.11421152099801239","true","3","9"
"14","A14","false","pTRIP JAK1 S700N 0 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5969257345406405","","","21.77594671800125","0.98472938416494","22.141905863851566","0.31790963909056996","true","0.6546883638693782","true","3","12"
"15","A15","false","pTRIP JAK1 WT 0 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2532381479663266","","","16.954088838337277","0.9554027160956743","16.709044227352802","0.8524019858090985","true","0.11421152099801239","true","3","13"
"15","A15","false","pTRIP JAK1 WT 0 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5987651762163206","","","22.393023407758825","0.989800822549114","22.423951751785484","0.029441352274239035","true","0.6546883638693782","true","3","15"
"16","A16","false","pTRIP JAK1 S700N 0 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2567781673165568","","","16.945076476338237","0.9737350494365017","16.873617989423046","0.17026799327576844","true","0.11421152099801239","true","3","12"
"16","A16","false","pTRIP JAK1 S700N 0 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5923286394729221","","","22.713136889558996","0.9917517286461077","22.73301631089625","0.057606179413286315","true","0.6546883638693782","true","3","16"
"17","A17","false","pTRIP JAK1 WT 100 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2556922673800144","","","14.234863233753138","0.5541131717716983","16.08474705232723","1.5355651081980202","true","0.11421152099801239","true","3","9"
"17","A17","false","pTRIP JAK1 WT 100 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5871435652832817","","","22.124808144272787","0.9908895818138513","22.224439730597368","0.08771541890052678","true","0.6546883638693782","true","3","14"
"18","A18","false","pTRIP JAK1 S700N 100 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2512471485897407","","","17.594369423791086","0.9641488339184229","17.314029581331457","0.6894946982943404","true","0.11421152099801239","true","3","12"
"18","A18","false","pTRIP JAK1 S700N 100 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5885701700032153","","","23.178031522336987","0.9878718853842362","22.96134552478723","0.36487693976393837","true","0.6546883638693782","true","3","17"
"19","A19","false","pTRIP JAK1 WT 100 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2346967630732981","","","10.813521352877759","0.06723629800227404","15.898751822909299","2.1636228811427416","true","0.11421152099801239","true","3","8"
"19","A19","false","pTRIP JAK1 WT 100 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5955420486257708","","","21.832753887039388","0.9915180615779756","21.935176969615966","0.0987270594899245","true","0.6546883638693782","true","3","14"
"20","A20","false","pTRIP JAK1 S700N 100 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2422133573388279","","","17.018752687944048","0.9621289533970919","16.723815016384965","0.5430478238335792","true","0.11421152099801239","true","3","13"
"20","A20","false","pTRIP JAK1 S700N 100 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5925239806340326","","","22.829763948597574","0.9912749702399714","22.84244018303087","0.01184963983553135","true","0.6546883638693782","true","3","16"
"21","A21","false","pTRIP JAK1 WT 10 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2468303525240096","","","14.32723309595383","0.5976857031018094","15.732281804150537","1.4046525225390618","true","0.11421152099801239","true","3","11"
"21","A21","false","pTRIP JAK1 WT 10 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5884101257637917","","","22.08411170550201","0.9903157822755102","22.101082635351762","0.036088120451654646","true","0.6546883638693782","true","3","15"
"22","A22","false","pTRIP JAK1 S700N 10 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2474351993181547","","","17.315700941976985","0.9655091631820785","16.89609059582547","0.34955855494590854","true","0.11421152099801239","true","3","13"
"22","A22","false","pTRIP JAK1 S700N 10 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.587765258883687","","","22.872568229078695","0.9923781884242197","22.810071581005516","0.07164472405642275","true","0.6546883638693782","true","3","16"
"23","A23","false","pTRIP JAK1 WT 10 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2199508872344156","","","12.70687288354486","0.2822499575940826","14.651700948445674","2.0714388625970144","true","0.11421152099801239","true","3","9"
"23","A23","false","pTRIP JAK1 WT 10 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5905289400995288","","","21.92443676198949","0.9919464555633409","21.982631095356442","0.06768596182987867","true","0.6546883638693782","true","3","15"
"24","A24","false","pTRIP JAK1 S700N 10 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2333572745879071","","","17.490411561959277","0.9444012813367064","16.307048479706207","1.5944410487232454","true","0.11421152099801239","true","3","13"
"24","A24","false","pTRIP JAK1 S700N 10 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.577305322580149","","","22.95440200173028","0.9920452982413405","22.64021101366807","0.2726162567315981","true","0.6546883638693782","true","3","16"
"25","B1","false","pTRIP Luciferase 0 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2466810383304283","","","17.41315766149814","0.9403188152474122","16.981860024720422","0.3864500541213681","true","0.11421152099801239","true","3","13"
"25","B1","false","pTRIP Luciferase 0 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.597864986756194","","","29.18834957041158","0.9871473488986607","29.175974923417375","0.15745820488578505","true","0.6546883638693782","true","3","23"
"26","B2","false","pTRIP JAK1 E139K 0 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2422700278971515","","","17.16915671481571","0.9526962567684333","17.08548252193042","0.19523857800170769","true","0.11421152099801239","true","3","12"
"26","B2","false","pTRIP JAK1 E139K 0 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.599912442462411","","","22.39779564845876","0.9903719694907019","22.466762099789065","0.13926621431296715","true","0.6546883638693782","true","3","16"
"27","B3","false","pTRIP Luciferase 0 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2359284959990808","","","16.650369233616534","0.9571649402108953","16.624531069568874","0.17941054351756405","true","0.11421152099801239","true","3","13"
"27","B3","false","pTRIP Luciferase 0 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5953389588633844","","","29.088924968352664","0.9896378776452356","28.984402641145504","0.099037324874272","true","0.6546883638693782","true","3","23"
"28","B4","false","pTRIP JAK1 E139K 0 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.244840561250933","","","16.99535918279382","0.9501338064894904","16.89859555637565","0.2589023836283223","true","0.11421152099801239","true","3","13"
"28","B4","false","pTRIP JAK1 E139K 0 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5972749592485382","","","22.40506382964763","0.9911794097528884","22.41440636007104","0.1271031069839934","true","0.6546883638693782","true","3","15"
"29","B5","false","pTRIP Luciferase 100 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2606988339731307","","","16.984869411262146","0.9359130383205043","16.4358628353198","1.1380276539041225","true","0.11421152099801239","true","3","12"
"29","B5","false","pTRIP Luciferase 100 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.595567871579239","","","29.090532478399396","0.9905219329988918","29.017153397066398","0.06836553649549845","true","0.6546883638693782","true","3","23"
"30","B6","false","pTRIP JAK1 E139K 100 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2479551704392964","","","17.146182180142826","0.9789333825148265","16.56166422872984","1.0349438463108245","true","0.11421152099801239","true","3","13"
"30","B6","false","pTRIP JAK1 E139K 100 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5966447787733562","","","22.321836161648918","0.9889533113891652","22.290509744861367","0.11568892199129768","true","0.6546883638693782","true","3","15"
"31","B7","false","pTRIP Luciferase 100 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2441259360742922","","","16.94272700741213","0.9508222279477307","16.32039610469433","1.660685737936719","true","0.11421152099801239","true","3","13"
"31","B7","false","pTRIP Luciferase 100 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5944008101512814","","","28.959927027919385","0.9950240570506841","28.95796098777575","0.035852218597004014","true","0.6546883638693782","true","3","22"
"32","B8","false","pTRIP JAK1 E139K 100 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2442110318413075","","","17.12782660284153","0.9755072189629584","16.49587902986755","1.4063654328055062","true","0.11421152099801239","true","3","13"
"32","B8","false","pTRIP JAK1 E139K 100 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5901980614576248","","","22.7845909180556","0.9911353151199827","22.620678195649152","0.2588997562046061","true","0.6546883638693782","true","3","16"
"33","B9","false","pTRIP Luciferase 10 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2634090067756094","","","17.07657203990776","0.9565133069882187","16.800012127616387","0.4263884542494154","true","0.11421152099801239","true","3","13"
"33","B9","false","pTRIP Luciferase 10 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.595967826686284","","","29.01372900976056","0.98951012585031","28.977354765353947","0.05874978642126343","true","0.6546883638693782","true","3","22"
"34","B10","false","pTRIP JAK1 E139K 10 u/mL IFN-a2b 1","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2535770845183873","","","17.281173869851877","0.966167717440304","17.16235512260008","0.18007188045055222","true","0.11421152099801239","true","3","12"
"34","B10","false","pTRIP JAK1 E139K 10 u/mL IFN-a2b 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.589356756756956","","","22.95033578907109","0.9927272492153456","22.89435688558962","0.04852157575155268","true","0.6546883638693782","true","3","16"
"35","B11","false","pTRIP Luciferase 10 u/mL IFN-a2b 2","B-ACTIN","UNKNOWN","VIC","TAMRA","Amp","1.2633395807405088","","","16.751019203751916","0.9638727401512697","16.83699851056351","0.23077191030709765","true","0.11421152099801239","true","3","12"
"35","B11","false","pTRIP Luciferase 10 u/mL IFN-a2b 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.598395702234454","","","28.88848537260764","0.9929954404733169","28.98460202597867","0.08485635295414926","true","0.6546883638693782","true","3","22"
