# File Name: /shared/data/ui/current_run/Exp18_6.18.2024_u4cs_20240618_160900.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block Serial Number: 2778323082972
# Run Start Date/Time: 2024-06-18 04:07:51 PM EDT
# Run End Date/Time: 2024-06-18 05:42:14 PM EDT
# Run Duration: 94 minutes 22 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-06-18 05:43:53 PM EDT
# Exported On: 2024-06-18 05:43:54 PM EDT
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End"
"1","A1","false","pTRIP Luciferase 1","GAPDH","UNKNOWN","VIC","NFQ-MGB","Amp","1.2140835564049657","","","17.18954829210189","0.6219835748153155","17.32353720627273","0.8599238824062246","true","0.06743038539938043","true","3","13"
"1","A1","false","pTRIP Luciferase 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.563361189258691","","","24.15475079010611","0.9842721031598939","24.207569279755834","0.0892679204498539","true","0.6440211190362142","true","3","17"
"2","A2","false","pTRIP JAK1 N76S 1","GAPDH","UNKNOWN","VIC","NFQ-MGB","Amp","1.0841670083483257","","","25.502253538024583","0.5779529331168186","22.358048710863574","2.090695481353455","true","0.06743038539938043","true","3","19"
"2","A2","false","pTRIP JAK1 N76S 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5865386466150126","","","16.62293746972624","0.9900307305684004","16.544808353078967","0.06817774382562568","true","0.6440211190362142","true","3","10"
"3","A3","false","pTRIP Luciferase 2","GAPDH","UNKNOWN","VIC","NFQ-MGB","Amp","1.1486222614112405","","","18.862489697739598","0.6038394706143797","18.52928828631082","0.6202915847720243","true","0.06743038539938043","true","3","14"
"3","A3","false","pTRIP Luciferase 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5743779226804193","","","22.10831508059417","0.9887709623334485","22.173715795166956","0.06901985883849775","true","0.6440211190362142","true","3","15"
"4","A4","false","pTRIP JAK1 N76S 2","GAPDH","UNKNOWN","VIC","NFQ-MGB","Amp","1.1447973215298617","","","15.379434957608716","0.5528804961221028","15.58552546754138","0.21766245450249644","true","0.06743038539938043","true","3","11"
"4","A4","false","pTRIP JAK1 N76S 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5865436686524148","","","16.714292520041433","0.9880931678300363","16.70597284471967","0.03225869238276934","true","0.6440211190362142","true","3","10"
"5","A5","false","pTRIP Luciferase 3","GAPDH","UNKNOWN","VIC","NFQ-MGB","Amp","1.2261010005730344","","","16.79813337039699","0.6076534190487723","16.68488252119332","0.3774308721449849","true","0.06743038539938043","true","3","13"
"5","A5","false","pTRIP Luciferase 3","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5566234219268031","","","24.133697730451164","0.9870582502706139","24.23847575838762","0.09083905310092327","true","0.6440211190362142","true","3","17"
"6","A6","false","pTRIP JAK1 N76S 3","GAPDH","UNKNOWN","VIC","NFQ-MGB","Amp","1.1575905716125912","","","15.122838028237059","0.5583253383930725","15.246588053275504","0.19959022147136218","true","0.06743038539938043","true","3","11"
"6","A6","false","pTRIP JAK1 N76S 3","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5866855583652313","","","16.39067163721478","0.9858874451770063","16.335228561107368","0.058813865622494486","true","0.6440211190362142","true","3","10"
"7","A7","false","pTRIP JAK1 WT 1","GAPDH","UNKNOWN","VIC","NFQ-MGB","Amp","1.0569219813556425","","","18.227739781342617","0.3628127529328516","20.018021108018917","6.70758891131102","true","0.06743038539938043","true","3","14"
"7","A7","false","pTRIP JAK1 WT 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.586923859172338","","","16.77291677484073","0.9891770353183513","16.93862144133304","0.14758190561796727","true","0.6440211190362142","true","3","9"
"8","A8","false","pTRIP JAK1 I359M 1","GAPDH","UNKNOWN","VIC","NFQ-MGB","Amp","1.1950041564659628","","","15.325168423854965","0.5812594836908218","15.703217523039177","0.5224918761900275","true","0.06743038539938043","true","3","11"
"8","A8","false","pTRIP JAK1 I359M 1","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.5914361590653998","","","17.425692780959963","0.9869200527812421","17.15507687788104","0.24272482710239215","true","0.6440211190362142","true","3","11"
"9","A9","false","pTRIP JAK1 WT 2","GAPDH","UNKNOWN","VIC","NFQ-MGB","Amp","1.0735233090940521","","","16.53765165527892","0.4130066860573044","16.43973504290642","0.5209254343538016","true","0.06743038539938043","true","3","12"
"9","A9","false","pTRIP JAK1 WT 2","JAK1","UNKNOWN","FAM","NFQ-MGB","Amp","1.580613694158353","","","16.83576633878358","0.9832698794599629","16.9024335838471","0.058129611233469956","true","0.6440211190362142","true","3","9"
