# File Name: /Volumes/USB DISK/qPCR/Exp16_6.7.24_u4cs_20240607_170611.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-06-07 05:05:12 PM EDT
# Run End Data/Time: 2024-06-07 06:39:43 PM EDT
# Run Duration: 94 minutes 30 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-06-10 09:51:37 AM EDT
# Software Name and Version: Design & Analysis Software v2.8.0
# Plugin Name and Version: Primary Analysis v1.8.1, Relative Quantification v1.7.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-06-10 09:52:04 AM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"2","A2","7","JAK1","1.4252158403396606","-0.0010233549844651524","pTRIP JAK1 N11S 1","FALSE"
"2","A2","8","JAK1","1.4235317707061768","-6.859089647019978E-4","pTRIP JAK1 N11S 1","FALSE"
"2","A2","9","JAK1","1.4220043420791626","-1.918219384693387E-4","pTRIP JAK1 N11S 1","FALSE"
"2","A2","10","JAK1","1.422744870185852","0.0025702218214671557","pTRIP JAK1 N11S 1","FALSE"
"2","A2","11","JAK1","1.4274672269821167","0.009314094270978623","pTRIP JAK1 N11S 1","FALSE"
"2","A2","12","JAK1","1.43868088722229","0.022549270164399005","pTRIP JAK1 N11S 1","FALSE"
"2","A2","13","JAK1","1.4541707038879395","0.04006060248329524","pTRIP JAK1 N11S 1","FALSE"
"2","A2","14","JAK1","1.489246129989624","0.07715754423822685","pTRIP JAK1 N11S 1","FALSE"
"2","A2","15","JAK1","1.5606011152267456","0.15053404512859525","pTRIP JAK1 N11S 1","FALSE"
"2","A2","16","JAK1","1.6991668939590454","0.2911213395141421","pTRIP JAK1 N11S 1","FALSE"
"2","A2","17","JAK1","1.9566360712051392","0.5506120324134827","pTRIP JAK1 N11S 1","FALSE"
"2","A2","18","JAK1","2.3599319458007812","0.9559294226623718","pTRIP JAK1 N11S 1","FALSE"
"2","A2","19","JAK1","2.9267170429229736","1.524736035437811","pTRIP JAK1 N11S 1","FALSE"
