# File Name: /Volumes/USB DISK/qPCR/Exp9_4.2.2024_u4cs_20240402_122421.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 6 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS6Pro-2778624010008
# Instrument Serial Number: 2778624010008
# Heated Cover Serial Number: 2779324012939
# Block serial number: 2778323082972
# Run Start Date/Time: 2024-04-02 12:24:47 PM EDT
# Run End Data/Time: 2024-04-02 01:57:50 PM EDT
# Run Duration: 93 minutes 3 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2024-04-02 04:54:27 PM EDT
# Software Name and Version: Design & Analysis Software v2.7.0
# Plugin Name and Version: Primary Analysis v1.8.0, Relative Quantification v1.6.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2024-04-02 04:55:30 PM EDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"1","A1","12","JAK1","1.4512110948562622","0.0019609841433438245","pTRIP Luciferase 1","FALSE"
"1","A1","13","JAK1","1.4601141214370728","0.009705519676208519","pTRIP Luciferase 1","FALSE"
"1","A1","14","JAK1","1.4688050746917725","0.017237981882962373","pTRIP Luciferase 1","FALSE"
"1","A1","15","JAK1","1.4861373901367188","0.033411806279962805","pTRIP Luciferase 1","FALSE"
"1","A1","16","JAK1","1.527146339416504","0.07326226451180189","pTRIP Luciferase 1","FALSE"
"1","A1","17","JAK1","1.597199559211731","0.1421569932590831","pTRIP Luciferase 1","FALSE"
"1","A1","18","JAK1","1.7136495113372803","0.25744845433668656","pTRIP Luciferase 1","FALSE"
"1","A1","19","JAK1","1.91426682472229","0.4569072766737505","pTRIP Luciferase 1","FALSE"
"1","A1","20","JAK1","2.2136528491973877","0.7551348101009022","pTRIP Luciferase 1","FALSE"
"1","A1","21","JAK1","2.618703603744507","1.1590270736000756","pTRIP Luciferase 1","FALSE"
"1","A1","22","JAK1","3.1133785247802734","1.6525435035878961","pTRIP Luciferase 1","FALSE"
"1","A1","23","JAK1","3.637484312057495","2.175490799817172","pTRIP Luciferase 1","FALSE"
"1","A1","24","JAK1","4.170854091644287","2.7077020883560183","pTRIP Luciferase 1","FALSE"
"1","A1","25","JAK1","4.686784267425537","3.2224737730893223","pTRIP Luciferase 1","FALSE"
"1","A1","26","JAK1","5.167557716369629","3.702088730985468","pTRIP Luciferase 1","FALSE"
"1","A1","27","JAK1","5.606273651123047","4.13964617469094","pTRIP Luciferase 1","FALSE"
"1","A1","28","JAK1","6.003105640411377","4.535319672931324","pTRIP Luciferase 1","FALSE"
"1","A1","29","JAK1","6.364071846008301","4.895127387480302","pTRIP Luciferase 1","FALSE"
"1","A1","30","JAK1","6.678057670593262","5.207954721017317","pTRIP Luciferase 1","FALSE"
"1","A1","31","JAK1","6.9450178146362305","5.47375637401234","pTRIP Luciferase 1","FALSE"
"1","A1","32","JAK1","7.176399230957031","5.703979299285194","pTRIP Luciferase 1","FALSE"
"1","A1","33","JAK1","7.393200397491455","5.9196219747716725","pTRIP Luciferase 1","FALSE"
