"gene_id","hgnc_symbol","logFC","pvalue","fdr","significant","experiment","comparison"
"1","TSPAN6",0.0490786789207229,0.692889848556206,0.964103978559986,FALSE,"Exp26","mild_vs_severe"
"3","DPM1",0.188646714730998,0.152899394410373,0.937185428258266,FALSE,"Exp26","mild_vs_severe"
"4","SCYL3",0.0938451412026109,0.361535157169509,0.937185428258266,FALSE,"Exp26","mild_vs_severe"
"5","FIRRM",0.0544865457291934,0.661152342738589,0.960932531961687,FALSE,"Exp26","mild_vs_severe"
"8","FUCA2",0.00240113818778837,0.981456383177922,0.997151221709468,FALSE,"Exp26","mild_vs_severe"
"9","GCLC",0.10109821011852,0.256970614612909,0.937185428258266,FALSE,"Exp26","mild_vs_severe"
"10","NFYA",0.0344709003832042,0.706822858193956,0.965514263218928,FALSE,"Exp26","mild_vs_severe"
"11","STPG1",0.0593679342241274,0.73733700718299,0.969242184987805,FALSE,"Exp26","mild_vs_severe"
"12","NIPAL3",-0.025761558908375,0.794271322062952,0.976060598932834,FALSE,"Exp26","mild_vs_severe"
"13","LAS1L",0.0545525075423616,0.597141144861767,0.950260938310296,FALSE,"Exp26","mild_vs_severe"
"15","SEMA3F",0.0175790487377336,0.840615419766902,0.984123927782488,FALSE,"Exp26","mild_vs_severe"
"17","ANKIB1",0.161303595408518,0.242346981111363,0.937185428258266,FALSE,"Exp26","mild_vs_severe"
"18","CYP51A1",-0.00562676594112623,0.938224439320421,0.994482508878701,FALSE,"Exp26","mild_vs_severe"
"19","KRIT1",0.0764544611155106,0.649300785671108,0.958724628076655,FALSE,"Exp26","mild_vs_severe"
"20","RAD52",0.0404821461245013,0.721284118494422,0.966202546059052,FALSE,"Exp26","mild_vs_severe"
"21","MYH16",-0.182534507155619,0.112098648745875,0.936406671461099,FALSE,"Exp26","mild_vs_severe"
"22","BAD",8.58351551638717e-05,0.999258227981577,0.999727454918388,FALSE,"Exp26","mild_vs_severe"
"23","LAP3",0.212679588598194,0.0360304776232612,0.901752639977692,FALSE,"Exp26","mild_vs_severe"
"24","CD99",0.0921544678904338,0.185168310914514,0.937185428258266,FALSE,"Exp26","mild_vs_severe"
"29","MAD1L1",-0.0625422460414153,0.383286448396369,0.939232817327322,FALSE,"Exp26","mild_vs_severe"
"30","LASP1",-0.0631757404342967,0.398209153078108,0.939232817327322,FALSE,"Exp26","mild_vs_severe"
"31","SNX11",0.269923434227948,0.0468558647716661,0.908137223503046,FALSE,"Exp26","mild_vs_severe"
"33","M6PR",-0.00184792091936548,0.976458846742643,0.997151221709468,FALSE,"Exp26","mild_vs_severe"
"34","KLHL13",0.182502997683114,0.100701301525293,0.9352082962074,FALSE,"Exp26","mild_vs_severe"
"37","DBNDD1",-0.0653632942152659,0.414948553699822,0.939232817327322,FALSE,"Exp26","mild_vs_severe"
"38","ALS2",-0.0872392055452858,0.4866929282564,0.94221198303232,FALSE,"Exp26","mild_vs_severe"
"39","CASP10",-0.581096548888573,0.0766196242914883,0.927576605504457,FALSE,"Exp26","mild_vs_severe"
"40","CFLAR",0.340855778261077,0.00743322089740041,0.759776826598389,FALSE,"Exp26","mild_vs_severe"
"41","TFPI",-0.0131835919302697,0.922883716852914,0.993247037013417,FALSE,"Exp26","mild_vs_severe"
"42","NDUFAF7",-0.00955205532411915,0.962625036415998,0.996899922652971,FALSE,"Exp26","mild_vs_severe"
"43","RBM5",0.0261212959707508,0.755019968389728,0.970632364383106,FALSE,"Exp26","mild_vs_severe"
"45","SLC7A2",-0.0811590802210586,0.268343350888655,0.937185428258266,FALSE,"Exp26","mild_vs_severe"
"46","ARF5",0.0430674097747979,0.538576022743341,0.94549436571536,FALSE,"Exp26","mild_vs_severe"
"47","SARM1",-0.0410435568583723,0.534621134784673,0.94549436571536,FALSE,"Exp26","mild_vs_severe"
"48","POLDIP2",-0.0421529196747412,0.54761956132277,0.945941819184482,FALSE,"Exp26","mild_vs_severe"
"49","PLXND1",-0.0752980164434016,0.308267213857371,0.937185428258266,FALSE,"Exp26","mild_vs_severe"
"50","AK2",-0.00555842920919188,0.940852766002119,0.9950253476938,FALSE,"Exp26","mild_vs_severe"
"52","FKBP4",-0.0177117234776286,0.792450317911815,0.975829538690252,FALSE,"Exp26","mild_vs_severe"
"53","KDM1A",0.0301002779330809,0.667146572019487,0.961429649380263,FALSE,"Exp26","mild_vs_severe"
"54","RBM6",-0.0722952467667515,0.386990690559497,0.939232817327322,FALSE,"Exp26","mild_vs_severe"
"55","CAMKK1",-0.0105398228888832,0.879673924355783,0.986272076999845,FALSE,"Exp26","mild_vs_severe"
"56","RECQL",0.138610268571777,0.122904080374242,0.937185428258266,FALSE,"Exp26","mild_vs_severe"
"57","VPS50",0.360906431820897,0.101008514942682,0.9352082962074,FALSE,"Exp26","mild_vs_severe"
"58","HSPB6",-0.0529822585237296,0.815985156661297,0.97966886025927,FALSE,"Exp26","mild_vs_severe"
"59","ARHGAP33",0.0386981516142606,0.820317041091513,0.98115681091025,FALSE,"Exp26","mild_vs_severe"
"60","NDUFAB1",0.13605167688813,0.168396131432426,0.937185428258266,FALSE,"Exp26","mild_vs_severe"
