gene_id,logFC,pvalue,fdr,significant,comparison
C2orf76,1.8833778134862011,1.9673983428996132e-11,2.198478488388757e-11,TRUE,WT_vs_severe
POLR3C,5.3346656637354615,1.7916174026755734e-22,4.285190503719436e-22,TRUE,WT_vs_severe
WWOX,3.818635876642938,1.6131799559918742e-19,2.662069696937605e-19,TRUE,WT_vs_severe
CIDECP1,1.9790398214388745,2.1952436518576013e-15,2.757779407935669e-15,TRUE,WT_vs_severe
CENATAC,1.9390057454996297,5.218927856748293e-6,5.382300641501625e-6,TRUE,WT_vs_severe
BCL9L,8.061164254666993,6.156711211845123e-27,5.118827359908997e-26,TRUE,WT_vs_severe
POLR1D,6.624093602622245,3.6491678744599616e-24,1.2306937002444071e-23,TRUE,WT_vs_severe
KIF18B,6.67037054174088,6.6022245728222186e-21,1.2685733236886393e-20,TRUE,WT_vs_severe
ZNRF1,5.775006233400657,7.450645133670232e-18,1.0736506224070646e-17,TRUE,WT_vs_severe
SAPCD2,6.695264632071665,1.2687159205318348e-24,4.766752652730196e-24,TRUE,WT_vs_severe
EDARADD,1.7428704099314956,3.988097715395653e-12,4.529312495576127e-12,TRUE,WT_vs_severe
BLOC1S4,4.411906730842681,7.38293074344117e-22,1.611764672523055e-21,TRUE,WT_vs_severe
ZNF749,3.1485012111474133,2.865949767318925e-19,4.621614518253375e-19,TRUE,WT_vs_severe
MRTFB,4.822244638520896,2.4695600200829855e-17,3.4437346408783145e-17,TRUE,WT_vs_severe
ZNF17,1.9661947933436512,2.4367726217832783e-9,2.6236935071492053e-9,TRUE,WT_vs_severe
KDM4D,1.2063089633115947,5.1736939901997164e-11,5.736344004153385e-11,TRUE,WT_vs_severe
TOR3A,5.910549388168795,1.2588264511288834e-21,2.663536010093828e-21,TRUE,WT_vs_severe
PPP1CC,7.7281984430068436,3.1474377922912217e-25,1.402844975253282e-24,TRUE,WT_vs_severe
NAP1L3,4.035727563861789,4.2211143154715395e-23,1.1361761444682453e-22,TRUE,WT_vs_severe
CA5BP1,3.387648082540657,8.42998576667232e-20,1.4299886494132521e-19,TRUE,WT_vs_severe
PRELID2,2.611391747133241,2.8195067347405268e-14,3.409350964687762e-14,TRUE,WT_vs_severe
BACE1,7.195598492109926,3.473845311593384e-22,7.953995037592434e-22,TRUE,WT_vs_severe
THBS2,5.245094326583179,2.6827124360914033e-20,4.801340620056434e-20,TRUE,WT_vs_severe
RXRA,6.2088316682394185,5.585761343401599e-23,1.4713682798621085e-22,TRUE,WT_vs_severe
ANKRD37,3.771925000820826,3.834411696929782e-11,4.26247717824719e-11,TRUE,WT_vs_severe
NUDT17,3.621444420154626,4.479212007143038e-19,7.102478970223228e-19,TRUE,WT_vs_severe
ZNF75D,2.571339831224279,1.1246186813452488e-15,1.4316920172671737e-15,TRUE,WT_vs_severe
KRT10,5.47473251624596,5.09708824468389e-22,1.1361803973564706e-21,TRUE,WT_vs_severe
CCDC30,1.1729978508810486,0.005231021770114562,0.005271131559555111,TRUE,WT_vs_severe
NKRF,5.38595260238198,4.7146041070260385e-26,2.7870464911480175e-25,TRUE,WT_vs_severe
KPNA4,6.618838384396118,4.429253830664707e-22,9.969781020312296e-22,TRUE,WT_vs_severe
ZNF197,3.5318878818000363,1.6231179293337227e-14,1.980296604458477e-14,TRUE,WT_vs_severe
RPS23,9.458587247891924,4.669905174014998e-25,1.9706208883572817e-24,TRUE,WT_vs_severe
BTN3A2,5.58597669428739,3.774279826361833e-23,1.0249003733755942e-22,TRUE,WT_vs_severe
PCLO,3.4032202836365637,3.129813345340264e-9,3.3629324166149343e-9,TRUE,WT_vs_severe
INSIG1,7.686721402673172,1.8481806132512068e-16,2.4492898885052287e-16,TRUE,WT_vs_severe
ANKRD20A5P,3.791894036217091,4.726474366729288e-11,5.244378080508031e-11,TRUE,WT_vs_severe
IRX2-DT,2.149507068041639,4.743463981764021e-15,5.892498780296657e-15,TRUE,WT_vs_severe
TMEM222,5.28248252263112,2.938214294961636e-24,1.0085563936121184e-23,TRUE,WT_vs_severe
SEPTIN10,6.49496265589548,4.653438147678494e-22,1.0436428421152743e-21,TRUE,WT_vs_severe
FAM86B1,2.0161875363772253,2.1031899244188633e-5,2.156382742294683e-5,TRUE,WT_vs_severe
SMYD4,4.562924711729575,3.0464509267160534e-17,4.2230794752054346e-17,TRUE,WT_vs_severe
FOXD2,2.0469209700453255,1.190604404717558e-15,1.5145663308177085e-15,TRUE,WT_vs_severe
GPATCH8,6.713117422767155,1.102575821923032e-27,1.2752131774059518e-26,TRUE,WT_vs_severe
NF2,7.481466121551531,9.226351210483517e-21,1.7373316662914876e-20,TRUE,WT_vs_severe
SMIM29,5.823805077823031,4.9596691873702665e-18,7.228846290281659e-18,TRUE,WT_vs_severe
UBE2H,7.266360384598421,2.3657958109281937e-19,3.8420087049009054e-19,TRUE,WT_vs_severe
KATNA1,4.858922234559193,1.0722583726918103e-19,1.7987288370067833e-19,TRUE,WT_vs_severe
FSD2,2.239444921289609,2.5621286107412787e-15,3.2117920393977935e-15,TRUE,WT_vs_severe
ARAP1,7.98047059697997,2.0787850188377754e-26,1.4141177497315674e-25,TRUE,WT_vs_severe
KIF24,3.9824768375059585,3.3207745824900352e-12,3.778965004472198e-12,TRUE,WT_vs_severe
PDE2A,6.503924082452432,3.2134424508334325e-21,6.4156190767140266e-21,TRUE,WT_vs_severe
PRR5,3.3893962362400853,8.451417365571184e-16,1.0816620320512178e-15,TRUE,WT_vs_severe
ZFP91,6.920509165153486,4.9669931974450955e-28,6.696761177930765e-27,TRUE,WT_vs_severe
C17orf58,4.30931074323197,7.399309524611093e-18,1.0663815691109191e-17,TRUE,WT_vs_severe
BCDIN3D,3.08279874061463,1.2234630715859097e-18,1.8590175003101427e-18,TRUE,WT_vs_severe
LYRM7,4.8748185211832284,4.120569353471011e-22,9.324103859632888e-22,TRUE,WT_vs_severe
DTX2P1,0.8957912105929986,0.0024321591006024696,0.002455359672809804,TRUE,WT_vs_severe
BCR,6.727271521792517,5.729764355513349e-25,2.35390765811007e-24,TRUE,WT_vs_severe
SPIN4,3.9787484207910073,7.232207136678979e-17,9.806118497453958e-17,TRUE,WT_vs_severe
SPIN2B,2.4875375102892185,3.694300471811011e-16,4.817899601132811e-16,TRUE,WT_vs_severe
HYAL3,2.746435612519571,3.447565586371698e-10,3.760094559728147e-10,TRUE,WT_vs_severe
VSIG10L,2.263886312661111,3.475944585969686e-15,4.337767014881715e-15,TRUE,WT_vs_severe
ZNF397,4.078348071896012,1.897532957730166e-21,3.908473413967457e-21,TRUE,WT_vs_severe
ZSCAN30,3.9538158513578057,6.457136173341296e-21,1.2426921708559471e-20,TRUE,WT_vs_severe
TPCN1,6.082213164739641,2.610247294801332e-19,4.226939390457566e-19,TRUE,WT_vs_severe
HEXIM1,7.1443401934756565,1.4827683703856906e-25,7.348705736196632e-25,TRUE,WT_vs_severe
TRABD2A,5.523581177772958,2.1365156619505947e-28,3.4952928592704735e-27,TRUE,WT_vs_severe
PDZD7,4.29717972939581,2.1843959460894855e-17,3.057489597294494e-17,TRUE,WT_vs_severe
POFUT2,6.771010795191848,7.6482210263081585e-28,9.517697737109186e-27,TRUE,WT_vs_severe
MAPT,2.6746643995544352,2.2202235395310276e-10,2.4274687611310624e-10,TRUE,WT_vs_severe
ERCC6L,4.520103711403123,3.35220225977124e-19,5.368102145769183e-19,TRUE,WT_vs_severe
TMEM17,1.7709114611883887,3.3274698581186748e-12,3.786223790032467e-12,TRUE,WT_vs_severe
C1QL4,4.796430888584788,1.121841522526762e-18,1.7105830381101041e-18,TRUE,WT_vs_severe
RTN4RL2,5.498460051069208,5.725752976945396e-25,2.3530680361268038e-24,TRUE,WT_vs_severe
ZDHHC17,5.06976391595456,3.484145661928738e-26,2.1611461603218765e-25,TRUE,WT_vs_severe
ZNF395,5.64222609787408,2.5900403635313994e-22,6.041406808557052e-22,TRUE,WT_vs_severe
PPARA,4.6087601367019415,1.676823883288984e-18,2.5220899031886502e-18,TRUE,WT_vs_severe
EMID1,1.4292848939998821,1.427428757911906e-7,1.4991323892042225e-7,TRUE,WT_vs_severe
PTRH1,3.3301661838847134,5.5834288005381696e-14,6.688593110852045e-14,TRUE,WT_vs_severe
TMEM216,3.379726781764744,8.086095161201539e-15,9.958971373100845e-15,TRUE,WT_vs_severe
RPS19BP1,5.543529834050228,5.906254689375592e-24,1.9091701744844405e-23,TRUE,WT_vs_severe
C3orf70,2.3343460777768157,1.6911369594058668e-10,1.8535704241164662e-10,TRUE,WT_vs_severe
TEAD1,7.584780339418231,3.395673209372295e-29,9.024190202418506e-28,TRUE,WT_vs_severe
PLCD1,2.1480817854947523,7.164477578951321e-10,7.761571461788102e-10,TRUE,WT_vs_severe
ENTPD5,3.8024258148296375,7.790991994279337e-18,1.1214789751996459e-17,TRUE,WT_vs_severe
MITF,2.5280422754456295,7.907946087607207e-10,8.5631227147496e-10,TRUE,WT_vs_severe
NAP1L1,9.46879787869872,7.169755773888774e-29,1.5477095541504667e-27,TRUE,WT_vs_severe
CMC1,4.332173236841441,2.5068323678467233e-17,3.4936730319402124e-17,TRUE,WT_vs_severe
LYPD6,2.891673136675855,2.3724587206431537e-13,2.785141242777214e-13,TRUE,WT_vs_severe
RNF220,6.596574859858888,4.570918187965353e-29,1.124043159487442e-27,TRUE,WT_vs_severe
SHTN1,5.098420039108871,2.738305214197091e-25,1.2446747265900042e-24,TRUE,WT_vs_severe
BAGE2,3.485961569277373,1.956051940629221e-12,2.2389380893936497e-12,TRUE,WT_vs_severe
TSPYL4,5.051994462939272,2.769588898385078e-21,5.584473720415975e-21,TRUE,WT_vs_severe
MT1X,3.1159398705906476,3.440680939097978e-18,5.066129444800876e-18,TRUE,WT_vs_severe
GCNT1,1.6409396868560746,7.919473511707213e-5,8.080281863877361e-5,TRUE,WT_vs_severe
SESTD1,4.635415731574696,2.943244333537538e-20,5.235498882162043e-20,TRUE,WT_vs_severe
FNBP1,6.068244055089977,2.417588842750061e-24,8.478576237668028e-24,TRUE,WT_vs_severe
DYNC2H1,5.600104077746099,3.325352274249547e-14,4.009263821731055e-14,TRUE,WT_vs_severe
MAGED4B,1.3724903555411714,1.117700017352032e-5,1.148923371799291e-5,TRUE,WT_vs_severe
BCAM,5.398534076933813,1.1223725213909532e-22,2.7911110383269723e-22,TRUE,WT_vs_severe
RSBN1L,5.43930976168313,5.875912779900585e-22,1.3017791947912392e-21,TRUE,WT_vs_severe
EPOR,4.131313273867538,2.2493188773016377e-16,2.9687235905143233e-16,TRUE,WT_vs_severe
DCC,2.788615735090582,7.191599227991388e-14,8.595276350944335e-14,TRUE,WT_vs_severe
TAF9B,4.384160544460248,1.3660494977529314e-23,4.083125704480706e-23,TRUE,WT_vs_severe
MAGI2,2.9246222610705797,8.742572345300057e-10,9.461757708365918e-10,TRUE,WT_vs_severe
CHP1,7.354050993129033,2.2766836349412675e-23,6.473337991027727e-23,TRUE,WT_vs_severe
KCNJ11,2.7128166437466916,2.583494357330421e-16,3.3992748398409624e-16,TRUE,WT_vs_severe
CDHR4,1.2073850086364282,0.0013252668040103963,0.0013401712928429164,TRUE,WT_vs_severe
COL4A1,9.030040613780564,4.4614366275456865e-29,1.1115483464337263e-27,TRUE,WT_vs_severe
PTMA,9.796666752027859,1.787589559613476e-28,3.084817250132404e-27,TRUE,WT_vs_severe
HSPA14,4.482497267133059,1.305719972700795e-22,3.2096824570460036e-22,TRUE,WT_vs_severe
SIRT7,5.4513316020422415,1.7735483057994387e-22,4.244519549540822e-22,TRUE,WT_vs_severe
IFT140,4.793045324213167,8.58841341794987e-24,2.681692847656984e-23,TRUE,WT_vs_severe
SBK2,1.2961736680674492,2.7200372229292385e-7,2.844432069693141e-7,TRUE,WT_vs_severe
USP7,7.951864685909168,6.817984640271447e-30,3.19750111031397e-28,TRUE,WT_vs_severe
PLEKHN1,2.9899091806292923,8.499753042982467e-17,1.1477929837514377e-16,TRUE,WT_vs_severe
MAGEH1,1.9376936197318866,1.2992989895994522e-7,1.3651657544034307e-7,TRUE,WT_vs_severe
TET3,5.362310465273385,5.1015165288665e-19,8.026448647377249e-19,TRUE,WT_vs_severe
ZNF286A,4.287753985074959,8.7197758298719e-17,1.1767072799530361e-16,TRUE,WT_vs_severe
EXD3,3.452469292701714,8.812105601865504e-16,1.1269807602685226e-15,TRUE,WT_vs_severe
LIAT1,0.9458934209803833,5.258527380959437e-9,5.621411365772227e-9,TRUE,WT_vs_severe
ZKSCAN4,2.4361544333069163,7.556925886938656e-20,1.2895730120134046e-19,TRUE,WT_vs_severe
DHRS4L2,3.7181650791035286,1.4249866004480157e-22,3.4757117590776704e-22,TRUE,WT_vs_severe
VMAC,1.112379614801964,4.6964962782616874e-9,5.027336107387354e-9,TRUE,WT_vs_severe
ERC2,0.47573557107958536,0.034293359090142674,0.034419998435502835,TRUE,WT_vs_severe
B3GLCT,4.658701048979226,2.834343711108425e-22,6.5727974483509125e-22,TRUE,WT_vs_severe
SPRY4,8.154033981470038,1.040012144125222e-22,2.598726542330449e-22,TRUE,WT_vs_severe
TRPV2,6.802563189531856,1.6368851151355167e-26,1.1562616120440429e-25,TRUE,WT_vs_severe
C2orf88,1.2686046840853498,6.75147028208407e-8,7.117492339866308e-8,TRUE,WT_vs_severe
TMEM203,5.532898403075815,3.677884457991246e-26,2.256737826224593e-25,TRUE,WT_vs_severe
THSD4,8.129641749881253,1.2929773182388794e-21,2.730481325943627e-21,TRUE,WT_vs_severe
TCEA1,6.553945515406967,3.6528975875273156e-20,6.432779008870441e-20,TRUE,WT_vs_severe
NHEJ1,4.1995310437197455,1.226475211935086e-22,3.0267059553305186e-22,TRUE,WT_vs_severe
FANCA,6.565087667887511,4.4775651547207935e-17,6.15131552961585e-17,TRUE,WT_vs_severe
SECISBP2,5.6753629842878865,3.56103020860707e-28,5.1808224166340574e-27,TRUE,WT_vs_severe
SEMA4D,5.547362144150294,6.562520564213759e-20,1.128900797287577e-19,TRUE,WT_vs_severe
LIN28B,3.403386094408867,5.598628411666566e-19,8.76705475646464e-19,TRUE,WT_vs_severe
DNAH17,2.4549622982596966,7.65151236764272e-8,8.06135462995677e-8,TRUE,WT_vs_severe
MCRS1,6.675639816120871,2.573939917882637e-28,4.0555662026295725e-27,TRUE,WT_vs_severe
FANCM,4.2340905192987766,7.256167782160272e-21,1.3859848348004263e-20,TRUE,WT_vs_severe
ZNF70,4.058173075453267,1.5789981975355081e-24,5.781763455090981e-24,TRUE,WT_vs_severe
CARD9,3.4973861361634437,4.251825775316179e-12,4.826538628097407e-12,TRUE,WT_vs_severe
PEAR1,4.552765083322417,9.273383191689332e-16,1.1848332221091101e-15,TRUE,WT_vs_severe
ZFP69B,1.580118646599024,5.7673092770388556e-12,6.5258067597793236e-12,TRUE,WT_vs_severe
ZFP69,3.00147169689845,3.4148182266406366e-21,6.797238876896699e-21,TRUE,WT_vs_severe
H1-2,4.140303447003634,6.8243963657200905e-15,8.423258967658848e-15,TRUE,WT_vs_severe
PLSCR3,4.702002223487889,1.4450032409154825e-20,2.6573571825477866e-20,TRUE,WT_vs_severe
EIF4EBP1,7.123835745903196,2.8807986865833644e-23,8.041893439040722e-23,TRUE,WT_vs_severe
CCDC157,1.962249294232363,5.825546385716349e-11,6.451908615186314e-11,TRUE,WT_vs_severe
PABIR1,3.9613930013103524,6.361846276411377e-20,1.0956411235542e-19,TRUE,WT_vs_severe
PALM3,2.804338714379218,5.9799810562125185e-12,6.76260930981045e-12,TRUE,WT_vs_severe
DMBT1,3.9255810982189936,6.134248306736246e-17,8.363866776907851e-17,TRUE,WT_vs_severe
PMS2CL,4.096195989632733,5.620952157972406e-21,1.0903644259074129e-20,TRUE,WT_vs_severe
ZFTRAF1,6.876797880302831,2.0714557428751853e-26,1.410736858146033e-25,TRUE,WT_vs_severe
DNER,6.27780749100915,1.7663558283314235e-19,2.9044203700007556e-19,TRUE,WT_vs_severe
KLHL17,5.482023223960489,7.622229865720891e-17,1.0328872953778079e-16,TRUE,WT_vs_severe
RINL,3.8118491317927448,1.5201694510534916e-16,2.025594035114062e-16,TRUE,WT_vs_severe
MORN2,1.7715464732379143,1.053609035159207e-10,1.1613005024395352e-10,TRUE,WT_vs_severe
S100A3,1.9377743866009272,3.125469142510556e-13,3.654784929625866e-13,TRUE,WT_vs_severe
UBQLN2,5.066031877825519,2.1306197169838464e-26,1.4428132047230929e-25,TRUE,WT_vs_severe
RILPL1,4.780423924177357,1.8626533814193176e-21,3.840598584205796e-21,TRUE,WT_vs_severe
ZNF490,2.2524918558174254,2.986948523643329e-14,3.607444697460166e-14,TRUE,WT_vs_severe
ARL4C,5.7790338033700195,8.936692032878003e-19,1.3740537415940865e-18,TRUE,WT_vs_severe
WNT7B,4.854566908295901,2.9002467531525053e-17,4.0250726379193235e-17,TRUE,WT_vs_severe
ZFTA,4.898263243186695,5.59604963805718e-15,6.932168802726933e-15,TRUE,WT_vs_severe
GPR89B,3.282764456110139,3.2781175936250614e-17,4.5310920367732445e-17,TRUE,WT_vs_severe
MAPK12,6.3079504693527815,5.610911909721165e-20,9.726177058755677e-20,TRUE,WT_vs_severe
COL4A5,4.8373627110648085,4.466867133937226e-14,5.3655347584125437e-14,TRUE,WT_vs_severe
AGRN,10.724778712374631,1.4258969908784673e-29,4.900086814343561e-28,TRUE,WT_vs_severe
TMPPE,1.596889395455588,2.610922641803267e-5,2.673518612323424e-5,TRUE,WT_vs_severe
ZC3H6,3.4766809713631606,4.573877669897668e-10,4.97128083743581e-10,TRUE,WT_vs_severe
LAMTOR4,5.244003410034565,8.895760985682603e-25,3.47320945568979e-24,TRUE,WT_vs_severe
PRKAR1B,5.37902793103061,1.2413302549664434e-13,1.4708281501182695e-13,TRUE,WT_vs_severe
DCUN1D3,4.744452853270306,2.8943062687371898e-24,9.954530932724817e-24,TRUE,WT_vs_severe
POTEE,1.3991729727089892,3.997787978031253e-6,4.128630952441775e-6,TRUE,WT_vs_severe
TUBB4B,9.38092864156389,4.40948523126487e-32,1.55097158472637e-29,TRUE,WT_vs_severe
AGAP4,3.732009722449028,9.725531513515765e-11,1.0726517695299736e-10,TRUE,WT_vs_severe
COMMD6,3.911150292901057,3.4340484039400644e-21,6.832105284099023e-21,TRUE,WT_vs_severe
HYKK,1.2854728745544197,3.4857826791687455e-8,3.6851551502987114e-8,TRUE,WT_vs_severe
C15orf62,2.504193898835572,2.7974272921011372e-9,3.0087627472108552e-9,TRUE,WT_vs_severe
ZNF383,2.5340737718853754,9.730923994461224e-16,1.2415674815935322e-15,TRUE,WT_vs_severe
HES4,5.300490894867097,1.2759831206971017e-15,1.6214517203715482e-15,TRUE,WT_vs_severe
ZNF669,1.5874208195541482,3.961039714832559e-9,4.2480561339505495e-9,TRUE,WT_vs_severe
CENPP,4.20998445632864,6.130070367390409e-20,1.0586211050342513e-19,TRUE,WT_vs_severe
PLSCR1,5.436112771110555,2.0514597314800394e-20,3.7160567901802165e-20,TRUE,WT_vs_severe
C3orf62,2.6587131977868785,3.2316949907126646e-9,3.471778691513902e-9,TRUE,WT_vs_severe
ZNF559,2.6488673718294464,8.826506623731222e-15,1.0856339886166994e-14,TRUE,WT_vs_severe
SBK1,2.900904207419925,3.666611774053132e-16,4.782832701341776e-16,TRUE,WT_vs_severe
GTF2F2,5.81081008164134,2.858339174210385e-19,4.610585134122201e-19,TRUE,WT_vs_severe
CIBAR1,4.6357090241816445,1.9009041787417057e-23,5.50433730594965e-23,TRUE,WT_vs_severe
FOCAD,6.281918780031016,9.963218928761e-25,3.844793003196282e-24,TRUE,WT_vs_severe
CHM,4.809284294000356,1.165258947595811e-21,2.4756318625507735e-21,TRUE,WT_vs_severe
BLOC1S5,3.4209141571050616,1.5184314626070905e-15,1.921579032943724e-15,TRUE,WT_vs_severe
IER5L,4.051265693757361,2.0141463204898214e-18,3.013910891733956e-18,TRUE,WT_vs_severe
H2AX,7.202171828440149,1.9233359714682337e-22,4.580082613060256e-22,TRUE,WT_vs_severe
ACTMAP,4.9744452556098855,1.9971508110010145e-25,9.534501616271908e-25,TRUE,WT_vs_severe
LCTL,2.7584594786329215,5.333843837254086e-14,6.393448777159629e-14,TRUE,WT_vs_severe
FAM83G,6.805236954320883,1.0083736375948644e-25,5.2983920615100975e-25,TRUE,WT_vs_severe
SRSF10,6.902241331564603,2.1558654892224753e-21,4.41321386265176e-21,TRUE,WT_vs_severe
DUSP28,1.5843475860422933,2.9007903118356476e-9,3.1182518057746076e-9,TRUE,WT_vs_severe
CCDC9B,6.803178155980384,4.8932959037127815e-17,6.70627156916126e-17,TRUE,WT_vs_severe
NBR1,6.948312869439264,3.505354792922655e-20,6.185707240454778e-20,TRUE,WT_vs_severe
RALGAPA2,4.03233431125344,2.641191771493489e-16,3.4728985591303614e-16,TRUE,WT_vs_severe
NDOR1,5.496621100612209,3.264966604654079e-12,3.715810394466895e-12,TRUE,WT_vs_severe
NPIPP1,1.9204481516743457,3.619803146433631e-7,3.7810486355314697e-7,TRUE,WT_vs_severe
CLN3,5.177586983805104,9.279778360440099e-23,2.34227246543907e-22,TRUE,WT_vs_severe
FAM72B,5.193769791486257,5.056506076710509e-18,7.365500142677343e-18,TRUE,WT_vs_severe
ASAH2,0.94275655116678,9.593477816080041e-4,9.707115762966511e-4,TRUE,WT_vs_severe
SUMO2,7.865999647290472,2.2886536893460245e-27,2.285362219193131e-26,TRUE,WT_vs_severe
RTL6,5.372995424687307,6.4031223872844705e-27,5.284405165473714e-26,TRUE,WT_vs_severe
DPYD,4.816127057864313,9.926933959146673e-22,2.1241045485316705e-21,TRUE,WT_vs_severe
S100A16,8.895750728551459,8.074503871137699e-24,2.5318036653103236e-23,TRUE,WT_vs_severe
PTAR1,5.882491060286259,2.0299758065355869e-22,4.820587901183298e-22,TRUE,WT_vs_severe
PARVB,6.033002167332035,5.160777808294349e-25,2.1481984618653716e-24,TRUE,WT_vs_severe
TEKT4P2,2.7902851437457046,8.038832988090849e-18,1.1553467576562728e-17,TRUE,WT_vs_severe
SLC4A5,1.0338771593272968,0.002716149166433437,0.002740901854812039,TRUE,WT_vs_severe
UROS,5.165606832290651,1.584889112291729e-22,3.8282546745903425e-22,TRUE,WT_vs_severe
ZDHHC9,5.37931221986891,1.2382476186291325e-20,2.2930014356125417e-20,TRUE,WT_vs_severe
SMIM15,6.233387800412065,1.1092448862533661e-26,8.379949207014533e-26,TRUE,WT_vs_severe
TMEM120B,5.737735372482469,1.572096727147554e-25,7.727375569238635e-25,TRUE,WT_vs_severe
RBM34,5.149087643456643,6.445147982568295e-26,3.6369956587045465e-25,TRUE,WT_vs_severe
NOXA1,2.603649049008792,1.9582635947802755e-14,2.3816611746137818e-14,TRUE,WT_vs_severe
TMEM198,3.1507017703505364,5.423755370270437e-16,7.012940909618788e-16,TRUE,WT_vs_severe
SPRED3,5.250493847356018,1.1202423167322632e-19,1.8758019974518533e-19,TRUE,WT_vs_severe
ZNF548,3.0206487344450443,2.1850837329974897e-10,2.3894857683720717e-10,TRUE,WT_vs_severe
MTF1,5.554856262141741,3.7472595409292064e-21,7.418221627209465e-21,TRUE,WT_vs_severe
TMEM201,5.8151494913292074,2.2357444543201363e-18,3.334655516240273e-18,TRUE,WT_vs_severe
NHLRC3,3.995722217475325,1.9625348496008968e-16,2.5965211048099483e-16,TRUE,WT_vs_severe
ZDHHC11,3.4181158838174217,3.513431688857547e-6,3.6309306573666958e-6,TRUE,WT_vs_severe
SLX4,5.6399631894912154,1.3218734605156742e-20,2.4414339327114977e-20,TRUE,WT_vs_severe
RPL14,9.18634449977311,3.093881546608055e-26,1.956622391109769e-25,TRUE,WT_vs_severe
BEND4,1.844088533581593,1.343230421997358e-11,1.5057829599424827e-11,TRUE,WT_vs_severe
FBF1,4.878724561776774,1.0078282185477323e-15,1.2856125509986485e-15,TRUE,WT_vs_severe
MSL1,6.884322188419175,3.3983144746275794e-26,2.117792746329923e-25,TRUE,WT_vs_severe
LRRK2,2.0864057551679953,2.6210697069744636e-10,2.8628525550924843e-10,TRUE,WT_vs_severe
TRMT2B,4.505405586619735,6.526888565917093e-24,2.0881503574050967e-23,TRUE,WT_vs_severe
CFAP126,2.9580366597251904,1.3925321985239865e-12,1.5997399195147315e-12,TRUE,WT_vs_severe
FAM120AOS,5.455933277681904,4.598706198723459e-27,4.040846982405132e-26,TRUE,WT_vs_severe
NOC2L,8.799515081856812,2.5791185454710764e-31,4.2473318022627757e-29,TRUE,WT_vs_severe
DHFRP1,1.9655353911915678,5.018159513630074e-10,5.448717053159801e-10,TRUE,WT_vs_severe
NELFB,7.186280130402211,5.770387765235049e-29,1.3373656450474022e-27,TRUE,WT_vs_severe
ZNF292,5.4320496889242795,2.393493726945847e-23,6.778070442942313e-23,TRUE,WT_vs_severe
KCTD21,3.608658943191239,5.30922420055078e-20,9.224613135898122e-20,TRUE,WT_vs_severe
SBSN,4.569024201578107,2.5569802890442655e-12,2.918115018291857e-12,TRUE,WT_vs_severe
ADAT2,3.648846408502557,4.61143274437367e-13,5.361995545937259e-13,TRUE,WT_vs_severe
ZNF567,1.428203932923062,3.6327874659571576e-9,3.899515780036051e-9,TRUE,WT_vs_severe
NDUFA4,6.463853124874491,5.0283749367569796e-26,2.9434329842719882e-25,TRUE,WT_vs_severe
ALKBH2,5.084122966284192,1.0079782414171546e-18,1.5416820295572006e-18,TRUE,WT_vs_severe
RNFT1,2.5579718852884543,1.5588991673342125e-13,1.8405444902902406e-13,TRUE,WT_vs_severe
FAM111B,4.055421318713449,2.6932957339736494e-7,2.8169602661003035e-7,TRUE,WT_vs_severe
H1-0,8.658664149966722,3.7362453305101004e-23,1.0154944978993248e-22,TRUE,WT_vs_severe
GAGE2A,5.800336997254849,1.1727614253229336e-25,6.011596178927117e-25,TRUE,WT_vs_severe
LITAF,6.201099983277618,1.1599625909800694e-23,3.5306675045891197e-23,TRUE,WT_vs_severe
TMEM120A,4.504826959709272,4.404412733642757e-19,6.989433636097894e-19,TRUE,WT_vs_severe
ARID2,5.255666562909927,1.844034500950625e-22,4.4026369728226235e-22,TRUE,WT_vs_severe
SF3B3,8.274659992064977,1.8508559289768004e-24,6.666983751395649e-24,TRUE,WT_vs_severe
BLOC1S3,3.7965347199635118,1.7106749170852345e-18,2.572034364272356e-18,TRUE,WT_vs_severe
SP6,3.0178144616319424,6.4409184327428066e-18,9.310642274528131e-18,TRUE,WT_vs_severe
CLDN4,4.920578395105399,9.298080507246028e-16,1.1876080827315523e-15,TRUE,WT_vs_severe
ZNF573,1.0522827470094949,0.0033472152420330973,0.003376009705614726,TRUE,WT_vs_severe
JPT1,6.873640367348855,4.734060334195517e-27,4.1204241293045263e-26,TRUE,WT_vs_severe
ZNF527,2.3455038662554086,2.874147267331441e-16,3.772160576165134e-16,TRUE,WT_vs_severe
S100A13,5.3593064672797945,5.6461173742954005e-25,2.323534675815509e-24,TRUE,WT_vs_severe
ZNF33A,4.626041516691714,7.8886333498155e-23,2.0166773456700205e-22,TRUE,WT_vs_severe
BTBD8,2.3191894563799975,4.3832811490740665e-10,4.767157080918221e-10,TRUE,WT_vs_severe
DPY19L2P1,1.3711173116129995,1.2786329534108135e-4,1.3021520471634095e-4,TRUE,WT_vs_severe
MAOA,4.439801098883348,3.97678963939205e-18,5.8346739415396305e-18,TRUE,WT_vs_severe
C15orf61,2.7941092030206396,3.894294582390186e-18,5.7171457047390414e-18,TRUE,WT_vs_severe
TSPYL1,6.725185484934687,2.7598956748398405e-30,1.7650049398614788e-28,TRUE,WT_vs_severe
PNRC2,6.463095105221314,1.0103107315270969e-25,5.30623892768228e-25,TRUE,WT_vs_severe
ZKSCAN3,2.8960141285119785,2.690269233800124e-16,3.537041531114301e-16,TRUE,WT_vs_severe
