gene_id,logFC,pvalue,fdr,significant,comparison
UBE3D,0.012213997453064675,0.8827434699427901,0.9765079297037639,FALSE,WT_vs_severe
ANKRD13C,0.009599899684486952,0.8834100443987947,0.9765079297037639,FALSE,WT_vs_severe
PHF3,-0.05116946769786598,0.3350282877895152,0.8200192003490739,FALSE,WT_vs_severe
PLAGL1,-0.006727779854714607,0.9648992647836703,0.9922679080739657,FALSE,WT_vs_severe
FBXO30,-0.023571912324190782,0.6705511408519061,0.935016584334219,FALSE,WT_vs_severe
TNFAIP3,-0.011981290771093995,0.9423600520597062,0.9902462534769086,FALSE,WT_vs_severe
AKAP7,0.09834999087496234,0.44949203704834195,0.867387152530456,FALSE,WT_vs_severe
RAB32,0.029976008686883257,0.5451135984515946,0.895649520985336,FALSE,WT_vs_severe
SGK1,0.04723957675644852,0.6890720641874908,0.9377866179398284,FALSE,WT_vs_severe
RNF146,0.010061038159292782,0.8556372765523332,0.9725813889158147,FALSE,WT_vs_severe
CCN2,0.044696364268650216,0.2499582432192078,0.7740479604969229,FALSE,WT_vs_severe
FBXL5,0.028583608624922218,0.5257726391787322,0.8882207927586465,FALSE,WT_vs_severe
MED28,-0.01795839034153543,0.7958974986129156,0.9612418966614924,FALSE,WT_vs_severe
