"gene_id","hgnc_symbol","logFC","pvalue","fdr","significant","experiment","comparison"
"14876","GET1",0.208530244555507,0.31222496351565,0.688698672670891,FALSE,"Exp21","WT_vs_mild"
"14877","TNRC18",-0.0375778019912676,0.565452849434137,0.832610183871421,FALSE,"Exp21","WT_vs_mild"
"14880","DEXI",-0.196494629997347,0.155926650864058,0.583140448112871,FALSE,"Exp21","WT_vs_mild"
"14882","NOP10",0.0411650218908593,0.566701425386034,0.832959304621223,FALSE,"Exp21","WT_vs_mild"
"14883","FAM89A",-0.050247060517097,0.723523060959147,0.911241270329799,FALSE,"Exp21","WT_vs_mild"
"14885","TDRKH",0.026063767453316,0.914648043713224,0.976195979898835,FALSE,"Exp21","WT_vs_mild"
"14886","ZNF708",0.278736386459753,0.09720753683829,0.534574734946624,FALSE,"Exp21","WT_vs_mild"
"14887","IST1",0.141094514401246,0.123655204906939,0.552513194371579,FALSE,"Exp21","WT_vs_mild"
"14888","ERCC6L2",-0.21440191342363,0.292692837136533,0.677466788631426,FALSE,"Exp21","WT_vs_mild"
"14889","MRPL41",-0.216238202994391,0.11153153031019,0.545201698420395,FALSE,"Exp21","WT_vs_mild"
"14891","CREB3L2",-0.0576584706594035,0.556496884642101,0.828372696469367,FALSE,"Exp21","WT_vs_mild"
"14895","TSEN54",-0.00034066743973427,0.996683920245393,0.998563860420007,FALSE,"Exp21","WT_vs_mild"
"14896","RGMA",0.520429596008157,0.285311905769767,0.672191702344492,FALSE,"Exp21","WT_vs_mild"
"14898","UBA7",0.22667132207127,0.300744974716953,0.682644397521773,FALSE,"Exp21","WT_vs_mild"
"14899","MRPS16",-0.210630218803271,0.0329572478476085,0.469983970175533,FALSE,"Exp21","WT_vs_mild"
"14901","RAD51B",-0.0074233036521203,0.97883150061497,0.994025737107155,FALSE,"Exp21","WT_vs_mild"
"14903","LDOC1",-0.0751051240003912,0.371149551579018,0.726039046679337,FALSE,"Exp21","WT_vs_mild"
"14904","ARL6IP4",-0.134725290566375,0.242262881704361,0.645920216835875,FALSE,"Exp21","WT_vs_mild"
"14905","EXT1",-0.0248452486409722,0.789573372435307,0.93443918465649,FALSE,"Exp21","WT_vs_mild"
"14906","SHMT2",-0.168055695858499,0.134353417673386,0.561826308114017,FALSE,"Exp21","WT_vs_mild"
"14907","MOB2",-0.0233925544578275,0.842863157496491,0.951191719332117,FALSE,"Exp21","WT_vs_mild"
"14909","ATP6AP2",0.012255605156436,0.861938101620574,0.957628925797142,FALSE,"Exp21","WT_vs_mild"
"14911","CYB5D1",0.119977391322846,0.24921119430063,0.648351966188196,FALSE,"Exp21","WT_vs_mild"
"14913","UBE2E2",0.0735222564228032,0.549089405100591,0.824262971253237,FALSE,"Exp21","WT_vs_mild"
"14914","SYNM",-0.0671602666290111,0.616762909746052,0.85849845850193,FALSE,"Exp21","WT_vs_mild"
"14918","FIGN",-0.00619754462187395,0.969832699660365,0.992262075087786,FALSE,"Exp21","WT_vs_mild"
"14921","B4GALNT4",-0.0986123668072377,0.227267087196883,0.638293231337361,FALSE,"Exp21","WT_vs_mild"
"14922","AP1S2",0.286980816717223,0.112970434619893,0.545643549119266,FALSE,"Exp21","WT_vs_mild"
"14923","C8orf33",-0.154898639398333,0.0877810146004219,0.524197791699736,FALSE,"Exp21","WT_vs_mild"
"14925","SPACA6",0.077971295187573,0.676962409126063,0.88847601522592,FALSE,"Exp21","WT_vs_mild"
"14927","ZSCAN22",-0.111541685591814,0.229843117367509,0.638621708642224,FALSE,"Exp21","WT_vs_mild"
"14928","KCNJ14",0.0709462982322932,0.698685319456343,0.897975070466958,FALSE,"Exp21","WT_vs_mild"
"14929","FBXL6",-0.113763877049071,0.240523898942539,0.645302808198626,FALSE,"Exp21","WT_vs_mild"
"14930","C1S",0.0312746295599993,0.755289280329078,0.924892945264739,FALSE,"Exp21","WT_vs_mild"
"14932","KIAA2012",0.418326698994566,0.114461108236813,0.548147332774509,FALSE,"Exp21","WT_vs_mild"
"14939","KBTBD3",0.167064148604783,0.456617088482967,0.777937396049007,FALSE,"Exp21","WT_vs_mild"
"14940","YBEY",0.207802780967659,0.0492639765870264,0.481206687416251,FALSE,"Exp21","WT_vs_mild"
"14942","CLN8",-0.13375715976197,0.597717766478571,0.848537978854916,FALSE,"Exp21","WT_vs_mild"
"14943","PLCXD1",-0.0804624550266235,0.535325199103859,0.818404470285598,FALSE,"Exp21","WT_vs_mild"
"14944","NXPH4",-0.189554938226617,0.154038654825513,0.580333353340085,FALSE,"Exp21","WT_vs_mild"
"14946","CACNB4",-0.12605664248253,0.6637221295367,0.881896916802659,FALSE,"Exp21","WT_vs_mild"
"14949","TRAPPC6B",-0.176175525718641,0.283200077175608,0.671449191701646,FALSE,"Exp21","WT_vs_mild"
"14950","PGBD4",0.0484933416152196,0.74598381228749,0.920624211586353,FALSE,"Exp21","WT_vs_mild"
"14952","NPLOC4",-0.0140208896226615,0.835597082654051,0.949368266262739,FALSE,"Exp21","WT_vs_mild"
"14955","TEX19",-0.257596097092762,0.0267801780566315,0.466008057579888,FALSE,"Exp21","WT_vs_mild"
"14958","EXOC7",-0.0851998538670351,0.3091842116215,0.6865083525402,FALSE,"Exp21","WT_vs_mild"
"14960","KPNA2",0.00409424234173441,0.953463995091466,0.988082835121217,FALSE,"Exp21","WT_vs_mild"
"14961","WASH6P",-0.162402347178628,0.364316109485495,0.724042227302697,FALSE,"Exp21","WT_vs_mild"
