"gene_id","hgnc_symbol","logFC","pvalue","fdr","significant","experiment","comparison"
"1","TSPAN6",-0.191068212549887,0.0980935737306586,0.524561011024377,FALSE,"Exp25","WT_vs_mild"
"3","DPM1",-0.21807117432473,0.043306534929575,0.468867505480932,FALSE,"Exp25","WT_vs_mild"
"4","SCYL3",-0.0364630058222072,0.636325733057177,0.874780498982333,FALSE,"Exp25","WT_vs_mild"
"5","FIRRM",-0.115384839687727,0.281375495927783,0.695492529368185,FALSE,"Exp25","WT_vs_mild"
"8","FUCA2",-0.0975106841126905,0.172683039701147,0.596337083110512,FALSE,"Exp25","WT_vs_mild"
"9","GCLC",-0.102812847134611,0.66448155493869,0.884831264230852,FALSE,"Exp25","WT_vs_mild"
"10","NFYA",-0.0571862880690802,0.520111285811697,0.828230474969652,FALSE,"Exp25","WT_vs_mild"
"11","STPG1",-0.200548999190291,0.339761510217017,0.74105560836865,FALSE,"Exp25","WT_vs_mild"
"12","NIPAL3",0.0431759580780699,0.70979870600481,0.90389237713545,FALSE,"Exp25","WT_vs_mild"
"13","LAS1L",0.220268318768703,0.040741557021666,0.468867505480932,FALSE,"Exp25","WT_vs_mild"
"15","SEMA3F",0.0263271116451879,0.717861661487529,0.906922299981128,FALSE,"Exp25","WT_vs_mild"
"17","ANKIB1",-0.208350034195771,0.0781038193226593,0.508461391006904,FALSE,"Exp25","WT_vs_mild"
"18","CYP51A1",-0.0713657721449371,0.290889543577575,0.703325964177059,FALSE,"Exp25","WT_vs_mild"
"19","KRIT1",-0.0076209313947201,0.965356973104627,0.991710418598574,FALSE,"Exp25","WT_vs_mild"
"20","RAD52",-0.165574099482434,0.594110156813613,0.859733073773057,FALSE,"Exp25","WT_vs_mild"
"21","MYH16",0.00844335783170275,0.944556830709447,0.985513447779993,FALSE,"Exp25","WT_vs_mild"
"22","BAD",0.135816120169373,0.0761366770279971,0.504758239833291,FALSE,"Exp25","WT_vs_mild"
"23","LAP3",0.0621095718038263,0.458185723052862,0.800685897047987,FALSE,"Exp25","WT_vs_mild"
"24","CD99",0.053757983558243,0.364129546056727,0.753917112412118,FALSE,"Exp25","WT_vs_mild"
"29","MAD1L1",-0.0944991217162348,0.154661528421679,0.579722347804196,FALSE,"Exp25","WT_vs_mild"
"30","LASP1",0.077587410379917,0.207183451857733,0.627683110067733,FALSE,"Exp25","WT_vs_mild"
"31","SNX11",-0.0117339551198973,0.942427678933113,0.98493659466486,FALSE,"Exp25","WT_vs_mild"
"33","M6PR",-0.00785950020250812,0.891436893013431,0.968713657750806,FALSE,"Exp25","WT_vs_mild"
"34","KLHL13",-0.0181271466553304,0.861783964395226,0.958793788278213,FALSE,"Exp25","WT_vs_mild"
"37","DBNDD1",0.269664901606563,0.0177158065027292,0.44023887544484,FALSE,"Exp25","WT_vs_mild"
"38","ALS2",0.0209983357191252,0.777819356136739,0.929643374207681,FALSE,"Exp25","WT_vs_mild"
"39","CASP10",0.142359956152003,0.386865353036017,0.765679071814263,FALSE,"Exp25","WT_vs_mild"
"40","CFLAR",0.0802261966728996,0.507826206098568,0.822320584954989,FALSE,"Exp25","WT_vs_mild"
"41","TFPI",-0.30664171706883,0.0856143011665269,0.514610572981205,FALSE,"Exp25","WT_vs_mild"
"42","NDUFAF7",-0.226443706894917,0.0252321782807268,0.445806701199494,FALSE,"Exp25","WT_vs_mild"
"43","RBM5",0.0652498501367894,0.815541600265988,0.940960443700517,FALSE,"Exp25","WT_vs_mild"
"45","SLC7A2",-0.00310171428948773,0.978887667076454,0.995104695539367,FALSE,"Exp25","WT_vs_mild"
"46","ARF5",0.0892564052048956,0.172276967490947,0.595762455082217,FALSE,"Exp25","WT_vs_mild"
"47","SARM1",-0.105361989438124,0.579642244898083,0.854108132914757,FALSE,"Exp25","WT_vs_mild"
"48","POLDIP2",0.135447755419447,0.103805931193699,0.532305098316809,FALSE,"Exp25","WT_vs_mild"
"49","PLXND1",0.122045458953303,0.089955347400856,0.517236899011058,FALSE,"Exp25","WT_vs_mild"
"50","AK2",-0.0149504188362109,0.835136117671654,0.94915510473348,FALSE,"Exp25","WT_vs_mild"
"52","FKBP4",-0.0180823724959672,0.779450749843576,0.930051049826561,FALSE,"Exp25","WT_vs_mild"
"53","KDM1A",-0.0539640448481248,0.394514087130959,0.769783821593083,FALSE,"Exp25","WT_vs_mild"
"54","RBM6",-0.0367197296834138,0.56535790109275,0.849639360591329,FALSE,"Exp25","WT_vs_mild"
"55","CAMKK1",-0.0501349320560799,0.427203004938871,0.785987805548302,FALSE,"Exp25","WT_vs_mild"
"56","RECQL",-0.10040046523989,0.136260358486123,0.560270935464372,FALSE,"Exp25","WT_vs_mild"
"57","VPS50",-0.275750642811447,0.0711857098009472,0.497962999299768,FALSE,"Exp25","WT_vs_mild"
"58","HSPB6",-0.220281825259814,0.227763369778744,0.646041807507288,FALSE,"Exp25","WT_vs_mild"
"59","ARHGAP33",0.114411766936207,0.426033475714493,0.785588423692818,FALSE,"Exp25","WT_vs_mild"
"60","NDUFAB1",0.0269392902112667,0.67157498252875,0.887541741193648,FALSE,"Exp25","WT_vs_mild"
"63","ZMYND10",1.23684469053482,0.0917230386892405,0.518580551249546,FALSE,"Exp25","WT_vs_mild"
"66","SLC25A13",-0.230190291796151,0.160201092250865,0.584353108962007,FALSE,"Exp25","WT_vs_mild"
"67","ST7",0.13574614061815,0.225471932614568,0.643997812786629,FALSE,"Exp25","WT_vs_mild"
"68","CDC27",0.248209902873483,0.081100832572974,0.509712188420101,FALSE,"Exp25","WT_vs_mild"
"71","HCCS",-0.116435662684195,0.222355762787387,0.64014264977717,FALSE,"Exp25","WT_vs_mild"
"72","DVL2",-0.0295755412087172,0.639174306829013,0.876581997261191,FALSE,"Exp25","WT_vs_mild"
"74","UPF1",-0.0529269354201775,0.572150572079616,0.851842790702221,FALSE,"Exp25","WT_vs_mild"
"75","SKAP2",0.0551741148468856,0.472732695127305,0.80629726495161,FALSE,"Exp25","WT_vs_mild"
"76","SLC25A5",-0.0175595530114513,0.758110524713403,0.921354106991255,FALSE,"Exp25","WT_vs_mild"
"77","MCUB",0.0901567834643665,0.358936786188559,0.752173729837953,FALSE,"Exp25","WT_vs_mild"
"79","POLR2J",0.0295290135949153,0.657207081878412,0.882438221559463,FALSE,"Exp25","WT_vs_mild"
"80","DHX33",-0.046760895565357,0.475112928232337,0.807067559133265,FALSE,"Exp25","WT_vs_mild"
"83","LIG3",-0.172304571288098,0.307789906974447,0.71451923520753,FALSE,"Exp25","WT_vs_mild"
"84","RPAP3",-0.155744300114867,0.149484689329684,0.573896436498778,FALSE,"Exp25","WT_vs_mild"
"85","ACSM3",-0.457657979895792,0.142391651295967,0.568055537208586,FALSE,"Exp25","WT_vs_mild"
"86","REXO5",-0.112166229695957,0.398645404022222,0.771920218012103,FALSE,"Exp25","WT_vs_mild"
"87","CIAPIN1",0.0118994336613566,0.868432614678439,0.960596753957642,FALSE,"Exp25","WT_vs_mild"
"88","SPPL2B",0.106493174911519,0.24312885814524,0.661002233497137,FALSE,"Exp25","WT_vs_mild"
"89","ATOSB",0.0598698119524051,0.560108652608226,0.847569198600756,FALSE,"Exp25","WT_vs_mild"
"90","COPZ2",0.0323943388837196,0.713466204120886,0.904643768508018,FALSE,"Exp25","WT_vs_mild"
"91","PRKAR2B",-0.170929087579787,0.0639148104543798,0.495595439472145,FALSE,"Exp25","WT_vs_mild"
"92","MSL3",0.306855420008423,0.264140672396966,0.678664046708408,FALSE,"Exp25","WT_vs_mild"
"93","CREBBP",0.153453224631139,0.0583616228700206,0.494059814300654,FALSE,"Exp25","WT_vs_mild"
"94","TSPOAP1",-0.0711381044003087,0.903816894122439,0.97323484934362,FALSE,"Exp25","WT_vs_mild"
"97","GCFC2",-0.238201230831351,0.0162170631783475,0.440159492205923,FALSE,"Exp25","WT_vs_mild"
"98","WDR54",-0.00998861802476108,0.910886594684239,0.975662963167907,FALSE,"Exp25","WT_vs_mild"
"99","CROT",-0.190243772031677,0.469861756090922,0.804785906020787,FALSE,"Exp25","WT_vs_mild"
"101","KMT2E",-0.0915757776259232,0.269402176174742,0.683389752935094,FALSE,"Exp25","WT_vs_mild"
"102","RHBDD2",0.175612705906151,0.062122012391111,0.494189047177085,FALSE,"Exp25","WT_vs_mild"
"104","IBTK",-0.157828538854468,0.0342348008263051,0.463662494996357,FALSE,"Exp25","WT_vs_mild"
"105","ZNF195",-0.182659205528257,0.0961835585860872,0.522492968032489,FALSE,"Exp25","WT_vs_mild"
"106","MYCBP2",0.0477002861427688,0.645148932648027,0.879441021946626,FALSE,"Exp25","WT_vs_mild"
"107","FBXL3",0.025286289252729,0.684991056899074,0.892592210579322,FALSE,"Exp25","WT_vs_mild"
"109","PDK2",0.154663852053119,0.234991752181212,0.653054719668131,FALSE,"Exp25","WT_vs_mild"
"110","ITGA3",0.0316611486099997,0.585789147859252,0.855906315052808,FALSE,"Exp25","WT_vs_mild"
"111","ZFX",0.150405514197009,0.362410765397366,0.753407906575777,FALSE,"Exp25","WT_vs_mild"
"112","LAMP2",-0.0874345895101983,0.205974120022368,0.626906549319579,FALSE,"Exp25","WT_vs_mild"
"115","GDE1",0.030427568337953,0.738056308587498,0.915212102142625,FALSE,"Exp25","WT_vs_mild"
"116","REX1BD",0.0632793833056736,0.565460834980366,0.849639360591329,FALSE,"Exp25","WT_vs_mild"
"117","CRLF1",0.0076343537771292,0.965588771148239,0.991710418598574,FALSE,"Exp25","WT_vs_mild"
"118","OSBPL7",-0.153395586834666,0.401074609149695,0.77260181054283,FALSE,"Exp25","WT_vs_mild"
"119","TMEM98",0.174276067639834,0.117649799231139,0.543871736103814,FALSE,"Exp25","WT_vs_mild"
"122","MAP3K14",0.0199008236280035,0.810595687755097,0.939168536199607,FALSE,"Exp25","WT_vs_mild"
"125","TMEM132A",0.0478468085895561,0.595635339950316,0.860495022972961,FALSE,"Exp25","WT_vs_mild"
"126","AP2B1",-0.0169679165454815,0.815949179689117,0.941249757876159,FALSE,"Exp25","WT_vs_mild"
"128","ZNF263",0.0384365842517025,0.666160928958494,0.885129576142202,FALSE,"Exp25","WT_vs_mild"
"130","SPATA20",-0.022714939583291,0.775959629432027,0.929036945745696,FALSE,"Exp25","WT_vs_mild"
"131","CACNA1G",0.320918851555076,0.117793173977826,0.543871736103814,FALSE,"Exp25","WT_vs_mild"
"132","TNFRSF12A",0.0314115417055788,0.584837452998088,0.855906315052808,FALSE,"Exp25","WT_vs_mild"
"133","DLX6",-0.0438641459954771,0.791555499956515,0.932815552225066,FALSE,"Exp25","WT_vs_mild"
"134","MAP3K9",0.0218010088793363,0.801822509439106,0.93715748537747,FALSE,"Exp25","WT_vs_mild"
"135","RALA",-0.0338132005390675,0.666700233295068,0.88517923707664,FALSE,"Exp25","WT_vs_mild"
"136","BAIAP2L1",-0.0146946042661874,0.881427759209785,0.964514541402171,FALSE,"Exp25","WT_vs_mild"
"137","KDM7A",0.0937709397642426,0.621765457063875,0.869671707722442,FALSE,"Exp25","WT_vs_mild"
"138","ETV1",0.0996606644638101,0.52082396966738,0.828436973645301,FALSE,"Exp25","WT_vs_mild"
"140","ALDH3B1",-0.117660250006715,0.430253382486004,0.788617027395107,FALSE,"Exp25","WT_vs_mild"
"142","PHTF2",0.0439912207131691,0.583531624348059,0.855736076197914,FALSE,"Exp25","WT_vs_mild"
"144","FARP2",-0.189047599060547,0.0419007308624138,0.468867505480932,FALSE,"Exp25","WT_vs_mild"
"146","GGCT",-0.214115195015755,0.0123016538446234,0.426501254503322,FALSE,"Exp25","WT_vs_mild"
"147","DBF4",-0.144212517543377,0.0983104738444342,0.524561011024377,FALSE,"Exp25","WT_vs_mild"
"148","TBXA2R",0.13375120048892,0.141951560519501,0.56771318583382,FALSE,"Exp25","WT_vs_mild"
"149","IFRD1",-0.195683492040827,0.108894613787965,0.535087513124357,FALSE,"Exp25","WT_vs_mild"
"151","COX10",-0.0515123926238474,0.55976570515859,0.847499881857955,FALSE,"Exp25","WT_vs_mild"
"152","GTF2IRD1",-0.0839476873372614,0.235728183130519,0.653470872057922,FALSE,"Exp25","WT_vs_mild"
"153","PAF1",0.0756464783411216,0.214198702154891,0.634817390643312,FALSE,"Exp25","WT_vs_mild"
"154","VPS41",-0.0672124793897142,0.391820529313661,0.767941117768381,FALSE,"Exp25","WT_vs_mild"
"155","ARHGAP44",0.191172013363237,0.534043542393291,0.834868079841925,FALSE,"Exp25","WT_vs_mild"
"156","ELAC2",-0.0375752976561069,0.653874464349468,0.881752176511396,FALSE,"Exp25","WT_vs_mild"
"157","SCIN",0.0936819573135495,0.154819346453022,0.579722347804196,FALSE,"Exp25","WT_vs_mild"
"159","PNPLA4",0.0117606689520996,0.926899222257276,0.97923430987667,FALSE,"Exp25","WT_vs_mild"
"160","MYH13",0.120949302112123,0.320877568099472,0.723928253689805,FALSE,"Exp25","WT_vs_mild"
"161","ADIPOR2",0.032419174853225,0.583642956372887,0.855736076197914,FALSE,"Exp25","WT_vs_mild"
"162","CDKL3",-0.489176928570774,0.0240422624289342,0.445806701199494,FALSE,"Exp25","WT_vs_mild"
"165","MARK4",-0.132510741124708,0.171169411637494,0.595081547859375,FALSE,"Exp25","WT_vs_mild"
"167","CCDC124",8.78491706115416e-05,0.998915484389084,0.999584158464485,FALSE,"Exp25","WT_vs_mild"
"169","PAFAH1B1",0.106713481851489,0.277095306978867,0.690352187610503,FALSE,"Exp25","WT_vs_mild"
"172","BLTP2",0.13314057324793,0.11938584163171,0.543871736103814,FALSE,"Exp25","WT_vs_mild"
"175","TRAPPC6A",0.0592258067847899,0.667983198407766,0.885315973490536,FALSE,"Exp25","WT_vs_mild"
"180","ST7L",-0.238838981789021,0.0245893841708815,0.445806701199494,FALSE,"Exp25","WT_vs_mild"
"183","RPUSD1",0.252732734459039,0.00996788608636235,0.413012338559332,FALSE,"Exp25","WT_vs_mild"
"184","RHBDF1",0.0857961824851195,0.343418316470971,0.743089811855004,FALSE,"Exp25","WT_vs_mild"
"185","LUC7L",0.0432430463310495,0.782682719536388,0.930688463057328,FALSE,"Exp25","WT_vs_mild"
"187","BAIAP3",0.159531818591863,0.591734247468523,0.859013093648467,FALSE,"Exp25","WT_vs_mild"
