"gene_id","hgnc_symbol","logFC","pvalue","fdr","significant","experiment","comparison"
"1","TSPAN6",0.0427060740194867,0.771242244819368,0.961038414036698,FALSE,"Exp26","WT_vs_severe"
"3","DPM1",0.156823922719814,0.263307491243832,0.82448192432994,FALSE,"Exp26","WT_vs_severe"
"4","SCYL3",0.188477102717381,0.152022059751437,0.806879589959935,FALSE,"Exp26","WT_vs_severe"
"5","FIRRM",0.0418407752335316,0.624972729289478,0.930209297916194,FALSE,"Exp26","WT_vs_severe"
"8","FUCA2",0.0263784251243292,0.799314345824187,0.967510147946503,FALSE,"Exp26","WT_vs_severe"
"9","GCLC",-0.12233317622013,0.28853140887797,0.83009196315332,FALSE,"Exp26","WT_vs_severe"
"10","NFYA",0.102821930929103,0.348941192853592,0.853950165213165,FALSE,"Exp26","WT_vs_severe"
"11","STPG1",0.0197867011245798,0.907321475374128,0.983430278545263,FALSE,"Exp26","WT_vs_severe"
"12","NIPAL3",0.0153236891227281,0.852126806234326,0.978024532590918,FALSE,"Exp26","WT_vs_severe"
"13","LAS1L",-0.0589814197995781,0.635390171072442,0.931732201911558,FALSE,"Exp26","WT_vs_severe"
"15","SEMA3F",0.00650640030475583,0.935671414422658,0.990545052538669,FALSE,"Exp26","WT_vs_severe"
"17","ANKIB1",0.0781647612299793,0.522464105450152,0.910143487629336,FALSE,"Exp26","WT_vs_severe"
"18","CYP51A1",-0.00265642749780207,0.975011223817206,0.995824045215572,FALSE,"Exp26","WT_vs_severe"
"19","KRIT1",-0.0805838523197769,0.709662590965688,0.94666229277655,FALSE,"Exp26","WT_vs_severe"
"20","RAD52",-0.0841365383769789,0.514917358006703,0.908029165692699,FALSE,"Exp26","WT_vs_severe"
"21","MYH16",-0.0902992236279761,0.384378720041515,0.864681568359912,FALSE,"Exp26","WT_vs_severe"
"22","BAD",0.0639031688405402,0.553808449379286,0.917018383843361,FALSE,"Exp26","WT_vs_severe"
"23","LAP3",0.262280664312585,0.0227720792331141,0.717715196204137,FALSE,"Exp26","WT_vs_severe"
"24","CD99",0.16943444392632,0.0618596659333444,0.759575196124721,FALSE,"Exp26","WT_vs_severe"
"29","MAD1L1",-0.0122628339613722,0.869172141551049,0.979352792397281,FALSE,"Exp26","WT_vs_severe"
"30","LASP1",-0.101751053070285,0.254008227729716,0.821791155938515,FALSE,"Exp26","WT_vs_severe"
"31","SNX11",0.253653642053149,0.108308844768528,0.780953421217094,FALSE,"Exp26","WT_vs_severe"
"33","M6PR",0.0173428549358066,0.813647399133682,0.972165975246249,FALSE,"Exp26","WT_vs_severe"
"34","KLHL13",-0.00647799137314488,0.956606175434225,0.993134989089765,FALSE,"Exp26","WT_vs_severe"
"37","DBNDD1",-0.0243251456591605,0.770418105186052,0.961038414036698,FALSE,"Exp26","WT_vs_severe"
"38","ALS2",-0.143909512272469,0.286457951324572,0.828208417637483,FALSE,"Exp26","WT_vs_severe"
"39","CASP10",-0.234921439550123,0.309987629051738,0.838252349182987,FALSE,"Exp26","WT_vs_severe"
"40","CFLAR",0.198928801746152,0.0794350786151232,0.775082752215438,FALSE,"Exp26","WT_vs_severe"
"41","TFPI",-0.37478104670135,0.0599977375788031,0.759113036177979,FALSE,"Exp26","WT_vs_severe"
"42","NDUFAF7",0.151287351968879,0.124843502061207,0.789523826551948,FALSE,"Exp26","WT_vs_severe"
"43","RBM5",0.0894584016798279,0.316940191240461,0.84018810420683,FALSE,"Exp26","WT_vs_severe"
"45","SLC7A2",-0.0120405628071309,0.88303065834153,0.980698703854602,FALSE,"Exp26","WT_vs_severe"
"46","ARF5",-0.0203411429844873,0.798543381715223,0.967494456101553,FALSE,"Exp26","WT_vs_severe"
"47","SARM1",0.0909631364679442,0.297751519811528,0.834690227776623,FALSE,"Exp26","WT_vs_severe"
"48","POLDIP2",-0.0277259895320284,0.71869218560864,0.949915986703551,FALSE,"Exp26","WT_vs_severe"
"49","PLXND1",-0.057992036037622,0.484513560074503,0.89619325740905,FALSE,"Exp26","WT_vs_severe"
"50","AK2",0.031412385117381,0.697571220291815,0.942788873510787,FALSE,"Exp26","WT_vs_severe"
"52","FKBP4",0.0437048481428746,0.565235254463792,0.920464043848801,FALSE,"Exp26","WT_vs_severe"
